"","timestamp","Dperiods","Ex","Mc","Rs","Ra","Os","Cs","Rps","Rms","Dc","La","Pf","Cp","Ds"
"88","1484776800000","5.066666666666666","4.222222222222222","5.857481902567193","8.68999286517394","10.0","3.360098864792071","4.101017221013043","4.316945773447177","3.9988588833941012","5.349096974193617","9.209386673629046","6.312099628489147","10.0","29.077110364357676"
"89","1484863200000","5.133333333333334","4.277777777777779","5.864993524668474","8.69468805338072","10.0","3.277434752085755","4.083768309353287","4.372069469739568","3.9784054653904266","5.480128878601364","9.094464340163116","6.126927192563621","10.0","29.00593304157193"
"90","1485122400000","5.2","4.333333333333334","5.879717884493459","8.69923704052544","10.0","3.2604961749623493","4.109106876214469","4.394224774903146","3.9227986780100323","5.489475497495823","9.058820835460505","5.605230969196068","10.0","28.393118417336566"
"91","1485208800000","5.266666666666667","4.388888888888889","5.940237845468369","8.703645688614163","10.0","3.221784854179785","4.117251601078515","4.425861632282294","3.778765010889983","5.3905711093297715","9.058674104040387","5.702836495914391","10.0","28.866960481296125"
"92","1485295200000","5.333333333333333","4.444444444444445","5.970346507709175","8.707919542776668","10.0","3.2188680727700385","4.064259764395362","4.4768219272464895","3.7945467568255125","5.379085685784789","8.955982406078752","5.496185064387767","10.0","28.777526330637233"
"93","1485381600000","5.4","4.500000000000001","6.000379768283044","8.712063852295383","10.0","3.1519849228993335","3.991446537127042","4.421654246549049","3.7156054738169613","5.330395677648655","8.9310431581087","4.966430031610127","10.0","28.027351803780462"
"94","1485468000000","5.466666666666667","4.555555555555556","6.014830293094626","8.716083589980174","10.0","3.1274405075941893","3.8756036351612453","4.3992506188000995","3.7197606553038924","5.401366027580944","8.855402167780468","5.215578724328914","10.0","28.690354253587344"
"95","1485727200000","5.533333333333333","4.611111111111112","6.040379978796262","8.71998347003875","10.0","3.2478249871676477","3.887898597319744","4.419831385385174","3.705316434719413","5.432514623329707","8.83468365302386","5.406311640560048","10.0","29.415292709007886"
"96","1485813600000","5.6","4.666666666666667","6.084852163251109","8.723767964577256","10.0","3.245768188054846","3.931958685561592","4.37325058940964","3.77400398266456","5.433334296463441","8.811978101318235","5.61026082555276","10.0","30.172334923157855"
"97","1485900000000","5.666666666666667","4.722222222222222","6.093714825599189","8.727441318851923","10.0","3.2546802868891382","3.926534566556616","4.4304961926479995","3.692705192251145","5.26425728232976","8.918340358058803","5.545906344146641","10.0","30.343574503853358"
